CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment,RFM_Score,RFM_Level
15853,52,6,21.22,2,2,1,221,5.0,Low
15854,5,23,367.19999999999993,4,4,4,444,12.0,Top
15855,137,13,142.29999999999995,2,3,3,233,8.0,Middle
15856,5,124,3059.1299999999987,4,4,4,444,12.0,Top
15857,19,5,140.1,4,2,3,423,9.0,Middle
15858,16,34,196.54999999999995,4,4,3,443,11.0,Top
15860,41,26,184.47,3,4,3,343,10.0,Top
15861,13,100,528.4700000000001,4,4,4,444,12.0,Top
15862,9,17,105.92000000000002,4,3,2,432,9.0,Middle
15863,26,3,21.4,3,1,1,311,5.0,Low
15864,27,4,398.28000000000014,3,1,4,314,8.0,Middle
15865,41,7,116.9,3,2,2,322,7.0,Middle
15866,102,11,71.47000000000001,2,3,2,232,7.0,Middle
15867,6,95,919.6,4,4,4,444,12.0,Top
15869,278,4,63.88999999999999,1,1,2,112,4.0,Low
15870,33,24,148.94,3,4,3,343,10.0,Top
15872,15,24,70.94999999999997,4,4,2,442,10.0,Top
15874,64,25,1259.52,2,4,4,244,10.0,Top
15877,2,29,105.09,4,4,2,442,10.0,Top
15881,313,7,88.85000000000002,1,2,2,122,5.0,Low
15882,199,1,5.9,1,1,1,111,3.0,Low
15883,3,15,74.73,4,3,2,432,9.0,Middle
15885,94,1,17.700000000000006,2,1,1,211,4.0,Low
15886,61,3,32.35,2,1,1,211,4.0,Low
15888,81,2,14.07,2,1,1,211,4.0,Low
15889,157,4,10.94,1,1,1,111,3.0,Low
15891,227,11,112.78,1,3,2,132,6.0,Middle
15895,150,3,14.33,1,1,1,111,3.0,Low
15897,195,6,26.65,1,2,1,121,4.0,Low
15898,2,4,81.55,4,1,2,412,7.0,Middle
15900,24,6,30.28,3,2,1,321,6.0,Middle
15901,17,20,63.99,4,3,2,432,9.0,Middle
15903,10,17,1038.4800000000002,4,3,4,434,11.0,Top
15904,9,9,36.96,4,2,1,421,7.0,Middle
15906,20,36,393.33,3,4,4,344,11.0,Top
15907,4,47,238.41,4,4,3,443,11.0,Top
15909,174,1,19.8,1,1,1,111,3.0,Low
15910,1,52,206.56,4,4,3,443,11.0,Top
15912,234,2,43.35,1,1,1,111,3.0,Low
15916,17,31,311.07999999999987,4,4,3,443,11.0,Top
15917,248,2,14.750000000000002,1,1,1,111,3.0,Low
15918,191,5,34.550000000000004,1,2,1,121,4.0,Low
15919,20,23,82.49000000000002,3,4,2,342,9.0,Middle
15920,155,11,22.880000000000006,1,3,1,131,5.0,Low
15921,173,4,40.97,1,1,1,111,3.0,Low
15925,195,2,22.4,1,1,1,111,3.0,Low
15930,68,4,75.8,2,1,2,212,5.0,Low
15932,5,16,300.02,4,3,3,433,10.0,Top
15933,22,12,176.90000000000003,3,3,3,333,9.0,Middle
15935,240,4,323.94,1,1,3,113,5.0,Low
15937,65,1,19.8,2,1,1,211,4.0,Low
15939,135,13,1160.08,2,3,4,234,9.0,Middle
15942,134,2,57.7,2,1,1,211,4.0,Low
15944,277,1,17.700000000000006,1,1,1,111,3.0,Low
15947,83,7,301.96,2,2,3,223,7.0,Middle
15948,9,13,190.89,4,3,3,433,10.0,Top
15949,17,4,67.64,4,1,2,412,7.0,Middle
15950,32,22,339.99000000000007,3,4,4,344,11.0,Top
15951,9,10,154.25,4,3,3,433,10.0,Top
15952,34,14,119.41,3,3,2,332,8.0,Middle
15953,16,16,264.81,4,3,3,433,10.0,Top
15955,25,28,931.21,3,4,4,344,11.0,Top
15957,32,8,42.97000000000001,3,2,1,321,6.0,Middle
15958,75,1,3.95,2,1,1,211,4.0,Low
15963,20,7,111.56,3,2,2,322,7.0,Middle
15965,18,28,199.49000000000004,4,4,3,443,11.0,Top
15967,24,17,63.95,3,3,2,332,8.0,Middle
15969,3,1,39.8,4,1,1,411,6.0,Middle
15970,304,2,33.0,1,1,1,111,3.0,Low
15971,53,5,383.7,2,2,4,224,8.0,Middle
15974,40,41,717.5900000000001,3,4,4,344,11.0,Top
15975,85,7,103.65,2,2,2,222,6.0,Middle
15976,166,26,89.25999999999998,1,4,2,142,7.0,Middle
15977,18,9,87.41000000000003,4,2,2,422,8.0,Middle
15978,78,6,132.28,2,2,2,222,6.0,Middle
15980,89,7,412.87,2,2,4,224,8.0,Middle
15981,25,22,614.5,3,4,4,344,11.0,Top
15983,23,13,106.53,3,3,2,332,8.0,Middle
15984,3,46,398.7199999999999,4,4,4,444,12.0,Top
15985,124,6,288.6,2,2,3,223,7.0,Middle
15986,31,2,30.0,3,1,1,311,5.0,Low
15987,13,21,104.59,4,3,2,432,9.0,Middle
15988,20,3,34.7,3,1,1,311,5.0,Low
15990,45,14,180.88,3,3,3,333,9.0,Middle
15992,4,1,13.52,4,1,1,411,6.0,Middle
15993,9,119,599.8899999999999,4,4,4,444,12.0,Top
15994,55,7,107.15,2,2,2,222,6.0,Middle
15996,89,17,114.88000000000004,2,3,2,232,7.0,Middle
15998,37,115,733.42,3,4,4,344,11.0,Top
16000,3,2,2771.4,4,1,4,414,9.0,Middle
16003,30,19,511.83,3,3,4,334,10.0,Top
16005,13,41,99.64,4,4,2,442,10.0,Top
16006,212,1,23.1,1,1,1,111,3.0,Low
16007,48,82,384.52,3,4,4,344,11.0,Top
16008,24,8,97.3,3,2,2,322,7.0,Middle
16009,33,18,201.21,3,3,3,333,9.0,Middle
16010,246,10,30.850000000000005,1,3,1,131,5.0,Low
16011,9,43,680.8999999999997,4,4,4,444,12.0,Top
16012,36,9,113.79,3,2,2,322,7.0,Middle
16013,8,37,8886.72,4,4,4,444,12.0,Top
16014,153,31,136.86000000000004,1,4,3,143,8.0,Middle
16015,4,29,96.26,4,4,2,442,10.0,Top
16016,4,29,213.18,4,4,3,443,11.0,Top
16017,48,3,12.0,3,1,1,311,5.0,Low
16018,40,8,170.97,3,2,3,323,8.0,Middle
16019,47,32,816.5900000000001,3,4,4,344,11.0,Top
16020,17,11,206.29000000000005,4,3,3,433,10.0,Top
16022,261,14,110.58,1,3,2,132,6.0,Middle
16023,47,12,51.14,3,3,1,331,7.0,Middle
16024,13,16,79.81,4,3,2,432,9.0,Middle
16025,30,5,84.9,3,2,2,322,7.0,Middle
16026,44,6,42.36,3,2,1,321,6.0,Middle
16027,138,3,176.25,2,1,3,213,6.0,Middle
16029,45,28,14748.47,3,4,4,344,11.0,Top
16030,310,6,77.2,1,2,2,122,5.0,Low
16031,93,25,98.70999999999998,2,4,2,242,8.0,Middle
16033,6,244,1933.61,4,4,4,444,12.0,Top
16034,209,4,76.35,1,1,2,112,4.0,Low
16036,88,10,162.09,2,3,3,233,8.0,Middle
16037,270,7,270.70000000000005,1,2,3,123,6.0,Middle
16038,8,7,171.50000000000003,4,2,3,423,9.0,Middle
16040,66,18,436.15,2,3,4,234,9.0,Middle
16041,142,1,208.8,1,1,3,113,5.0,Low
16042,23,14,211.93,3,3,3,333,9.0,Middle
16043,38,8,130.7,3,2,2,322,7.0,Middle
16045,120,21,358.96,2,3,4,234,9.0,Middle
16049,41,59,181.09,3,4,3,343,10.0,Top
16050,174,2,32.52,1,1,1,111,3.0,Low
16052,55,6,60.5,2,2,2,222,6.0,Middle
16053,33,11,171.13000000000005,3,3,3,333,9.0,Middle
16054,146,10,98.98,1,3,2,132,6.0,Middle
16055,221,3,60.65,1,1,2,112,4.0,Low
16056,46,16,166.07999999999996,3,3,3,333,9.0,Middle
16057,17,31,574.4,4,4,4,444,12.0,Top
16059,72,26,200.25000000000009,2,4,3,243,9.0,Middle
16062,10,15,298.94,4,3,3,433,10.0,Top
16063,261,4,57.10000000000001,1,1,1,111,3.0,Low
16066,17,18,185.62,4,3,3,433,10.0,Top
16070,23,5,164.70000000000005,3,2,3,323,8.0,Middle
16071,45,4,58.540000000000006,3,1,1,311,5.0,Low
16072,289,4,162.85,1,1,3,113,5.0,Low
16076,4,28,524.97,4,4,4,444,12.0,Top
16079,17,9,533.88,4,2,4,424,10.0,Top
16080,82,1,41.6,2,1,1,211,4.0,Low
16081,57,40,476.8899999999999,2,4,4,244,10.0,Top
16083,101,3,235.79999999999995,2,1,3,213,6.0,Middle
16084,300,13,194.25,1,3,3,133,7.0,Middle
16085,24,34,236.17,3,4,3,343,10.0,Top
16086,60,5,120.64,2,2,2,222,6.0,Middle
16091,155,1,15.0,1,1,1,111,3.0,Low
16092,115,9,146.39999999999995,2,2,3,223,7.0,Middle
16093,107,1,17.0,2,1,1,211,4.0,Low
16094,12,14,224.62,4,3,3,433,10.0,Top
16096,265,3,64.98,1,1,2,112,4.0,Low
16097,241,3,55.3,1,1,1,111,3.0,Low
16098,88,13,390.4500000000001,2,3,4,234,9.0,Middle
16099,138,6,109.5,2,2,2,222,6.0,Middle
16101,71,16,266.98,2,3,3,233,8.0,Middle
16102,43,15,423.36,3,3,4,334,10.0,Top
16103,8,9,238.54,4,2,3,423,9.0,Middle
16104,62,4,73.9,2,1,2,212,5.0,Low
16105,249,1,20.4,1,1,1,111,3.0,Low
16106,66,2,28.28,2,1,1,211,4.0,Low
16107,104,4,392.4,2,1,4,214,7.0,Middle
16108,85,14,279.00000000000006,2,3,3,233,8.0,Middle
16109,219,3,47.64,1,1,1,111,3.0,Low
16110,46,71,312.1400000000001,3,4,3,343,10.0,Top
16112,334,1,4.5600000000000005,1,1,1,111,3.0,Low
16113,184,7,44.2,1,2,1,121,4.0,Low
16114,171,2,34.65000000000001,1,1,1,111,3.0,Low
16115,10,60,352.3,4,4,4,444,12.0,Top
16116,212,7,167.82,1,2,3,123,6.0,Middle
16117,190,3,23.73,1,1,1,111,3.0,Low
16119,9,3,80.4,4,1,2,412,7.0,Middle
16120,60,4,248.48,2,1,3,213,6.0,Middle
16121,58,44,204.67000000000004,2,4,3,243,9.0,Middle
16122,113,5,72.72,2,2,2,222,6.0,Middle
16123,52,2,30.0,2,1,1,211,4.0,Low
16124,318,1,33.9,1,1,1,111,3.0,Low
16126,30,19,1079.75,3,3,4,334,10.0,Top
16127,40,13,202.48,3,3,3,333,9.0,Middle
16128,18,19,373.66,4,3,4,434,11.0,Top
16131,52,12,616.52,2,3,4,234,9.0,Middle
16133,4,57,1716.15,4,4,4,444,12.0,Top
16134,22,4,63.3,3,1,2,312,6.0,Middle
16135,263,4,61.95,1,1,2,112,4.0,Low
16136,60,12,186.66000000000003,2,3,3,233,8.0,Middle
16139,19,6,87.7,4,2,2,422,8.0,Middle
16140,66,6,78.98,2,2,2,222,6.0,Middle
16141,89,6,117.49,2,2,2,222,6.0,Middle
16142,250,10,160.38,1,3,3,133,7.0,Middle
16143,4,17,266.6,4,3,3,433,10.0,Top
16145,9,47,743.1300000000001,4,4,4,444,12.0,Top
16146,204,7,135.49,1,2,2,122,5.0,Low
16147,134,3,55.5,2,1,1,211,4.0,Low
16148,297,1,76.32000000000002,1,1,2,112,4.0,Low
16149,5,3,48.8,4,1,1,411,6.0,Middle
16150,43,16,298.50000000000006,3,3,3,333,9.0,Middle
16152,269,3,193.5,1,1,3,113,5.0,Low
16153,50,20,367.29,3,3,4,334,10.0,Top
16156,9,23,503.99,4,4,4,444,12.0,Top
16157,16,5,132.15,4,2,2,422,8.0,Middle
16159,282,2,45.0,1,1,1,111,3.0,Low
16160,86,3,86.94,2,1,2,212,5.0,Low
16161,2,85,1034.95,4,4,4,444,12.0,Top
16163,233,1,415.00000000000006,1,1,4,114,6.0,Middle
16164,18,7,259.76,4,2,3,423,9.0,Middle
16168,34,19,979.16,3,3,4,334,10.0,Top
16169,9,18,363.01999999999987,4,3,4,434,11.0,Top
16170,51,14,174.82000000000005,3,3,3,333,9.0,Middle
16172,96,13,206.12,2,3,3,233,8.0,Middle
16173,16,21,360.58,4,3,4,434,11.0,Top
16174,127,8,565.95,2,2,4,224,8.0,Middle
16175,95,9,159.90999999999997,2,2,3,223,7.0,Middle
16177,51,2,34.8,3,1,1,311,5.0,Low
16178,139,2,48.0,2,1,1,211,4.0,Low
16179,61,1,20.28,2,1,1,211,4.0,Low
16180,101,40,1966.55,2,4,4,244,10.0,Top
16181,74,1,19.8,2,1,1,211,4.0,Low
16182,73,3,556.8,2,1,4,214,7.0,Middle
16183,68,5,107.13,2,2,2,222,6.0,Middle
16184,65,8,196.24,2,2,3,223,7.0,Middle
16185,17,8,114.45,4,2,2,422,8.0,Middle
16186,23,38,697.9199999999997,3,4,4,344,11.0,Top
16187,32,62,1435.37,3,4,4,344,11.0,Top
16188,45,15,170.86,3,3,3,333,9.0,Middle
16189,16,2,29.95,4,1,1,411,6.0,Middle
16190,41,1,89.85,3,1,2,312,6.0,Middle
16191,3,34,1645.34,4,4,4,444,12.0,Top
16193,237,1,15.0,1,1,1,111,3.0,Low
16198,76,4,117.3,2,1,2,212,5.0,Low
16200,5,23,124.0,4,4,2,442,10.0,Top
16201,4,17,281.6,4,3,3,433,10.0,Top
16202,361,3,30.12,1,1,1,111,3.0,Low
16203,59,4,68.4,2,1,2,212,5.0,Low
16204,24,9,66.75,3,2,2,322,7.0,Middle
16205,31,21,196.11999999999995,3,3,3,333,9.0,Middle
16206,55,14,88.26,2,3,2,232,7.0,Middle
16207,26,3,46.9,3,1,1,311,5.0,Low
16208,45,11,84.96,3,3,2,332,8.0,Middle
16209,89,10,1486.7700000000002,2,3,4,234,9.0,Middle
16210,2,18,1582.18,4,3,4,434,11.0,Top
16211,89,3,37.6,2,1,1,211,4.0,Low
16212,20,10,189.29999999999995,3,3,3,333,9.0,Middle
16213,79,2,27.6,2,1,1,211,4.0,Low
16214,171,8,147.72,1,2,3,123,6.0,Middle
16215,81,3,60.90000000000001,2,1,2,212,5.0,Low
16216,268,8,157.63000000000005,1,2,3,123,6.0,Middle
16217,236,2,30.65,1,1,1,111,3.0,Low
16218,30,16,753.4199999999997,3,3,4,334,10.0,Top
16221,37,14,87.50000000000001,3,3,2,332,8.0,Middle
16222,319,27,175.25,1,4,3,143,8.0,Middle
16224,58,18,269.88000000000005,2,3,3,233,8.0,Middle
16225,150,26,162.19,1,4,3,143,8.0,Middle
16226,208,3,148.5,1,1,3,113,5.0,Low
16229,88,10,278.26,2,3,3,233,8.0,Middle
16230,190,6,94.7,1,2,2,122,5.0,Low
16232,44,7,145.0,3,2,3,323,8.0,Middle
16233,72,2,39.84,2,1,1,211,4.0,Low
16235,41,8,198.34,3,2,3,323,8.0,Middle
16236,79,2,30.76,2,1,1,211,4.0,Low
16239,190,2,90.6,1,1,2,112,4.0,Low
16240,25,23,764.1199999999999,3,4,4,344,11.0,Top
16241,10,135,467.7099999999999,4,4,4,444,12.0,Top
16242,9,58,784.98,4,4,4,444,12.0,Top
16243,34,13,155.83999999999997,3,3,3,333,9.0,Middle
16244,212,6,105.9,1,2,2,122,5.0,Low
16245,24,19,270.16,3,3,3,333,9.0,Middle
16247,171,3,24.81,1,1,1,111,3.0,Low
16248,62,1,17.700000000000006,2,1,1,211,4.0,Low
16249,53,14,316.4500000000001,2,3,3,233,8.0,Middle
16250,262,2,35.4,1,1,1,111,3.0,Low
16253,67,28,863.9900000000004,2,4,4,244,10.0,Top
16255,17,50,444.35000000000014,4,4,4,444,12.0,Top
16256,267,4,204.3,1,1,3,113,5.0,Low
16257,177,1,21.95,1,1,1,111,3.0,Low
16258,46,27,978.1699999999997,3,4,4,344,11.0,Top
16260,51,6,386.15,3,2,4,324,9.0,Middle
16261,18,23,125.98000000000002,4,4,2,442,10.0,Top
16265,10,55,1165.89,4,4,4,444,12.0,Top
16266,74,17,178.97,2,3,3,233,8.0,Middle
16268,72,11,203.44000000000003,2,3,3,233,8.0,Middle
16270,354,15,271.0,1,3,3,133,7.0,Middle
16271,16,25,218.37,4,4,3,443,11.0,Top
16272,117,5,85.44999999999997,2,2,2,222,6.0,Middle
16275,197,9,148.01,1,2,3,123,6.0,Middle
16276,177,2,117.0,1,1,2,112,4.0,Low
16278,101,4,67.9,2,1,2,212,5.0,Low
16279,22,19,252.31000000000003,3,3,3,333,9.0,Middle
16281,73,3,544.6800000000002,2,1,4,214,7.0,Middle
16282,340,2,12.7,1,1,1,111,3.0,Low
16283,6,44,388.97,4,4,4,444,12.0,Top
16284,32,19,162.80000000000004,3,3,3,333,9.0,Middle
16292,122,5,74.78,2,2,2,222,6.0,Middle
16293,22,26,438.65,3,4,4,344,11.0,Top
16295,25,8,131.65,3,2,2,322,7.0,Middle
16297,269,3,45.5,1,1,1,111,3.0,Low
16298,23,9,163.24,3,2,3,323,8.0,Middle
16302,127,4,66.72,2,1,2,212,5.0,Low
16303,26,27,767.66,3,4,4,344,11.0,Top
16305,139,7,130.6,2,2,2,222,6.0,Middle
16306,302,8,136.37,1,2,2,122,5.0,Low
16309,107,10,174.52,2,3,3,233,8.0,Middle
16311,18,9,145.59000000000003,4,2,3,423,9.0,Middle
16313,50,3,51.90000000000001,3,1,1,311,5.0,Low
16315,331,3,40.8,1,1,1,111,3.0,Low
16316,65,30,758.5500000000002,2,4,4,244,10.0,Top
16317,120,13,255.51,2,3,3,233,8.0,Middle
16318,36,1,17.700000000000006,3,1,1,311,5.0,Low
16322,2,6,59.32,4,2,2,422,8.0,Middle
16323,197,1,207.50000000000003,1,1,3,113,5.0,Low
16324,129,24,76.87000000000003,2,4,2,242,8.0,Middle
16325,47,4,118.5,3,1,2,312,6.0,Middle
16326,6,64,647.84,4,4,4,444,12.0,Top
16327,15,55,704.3700000000001,4,4,4,444,12.0,Top
16330,18,10,42.33,4,3,1,431,8.0,Middle
16332,29,31,337.52999999999986,3,4,4,344,11.0,Top
16333,8,12,8417.36,4,3,4,434,11.0,Top
16337,37,3,49.65,3,1,1,311,5.0,Low
16338,158,1,11.9,1,1,1,111,3.0,Low
16339,285,5,29.3,1,2,1,121,4.0,Low
16340,108,46,160.04999999999995,2,4,3,243,9.0,Middle
16341,25,13,255.85,3,3,3,333,9.0,Middle
16342,76,3,69.15,2,1,2,212,5.0,Low
16343,17,5,49.76,4,2,1,421,7.0,Middle
16344,159,2,101.1,1,1,2,112,4.0,Low
16345,45,7,111.8,3,2,2,322,7.0,Middle
16347,12,17,147.32999999999996,4,3,3,433,10.0,Top
16348,33,49,274.14,3,4,3,343,10.0,Top
16349,291,4,15.38,1,1,1,111,3.0,Low
16350,22,10,178.2,3,3,3,333,9.0,Middle
16351,333,1,19.5,1,1,1,111,3.0,Low
16352,18,5,80.6,4,2,2,422,8.0,Middle
16353,8,20,1494.9499999999996,4,3,4,434,11.0,Top
16354,74,10,112.5,2,3,2,232,7.0,Middle
16356,198,6,44.71000000000001,1,2,1,121,4.0,Low
16357,34,8,152.07,3,2,3,323,8.0,Middle
16358,2,18,400.02,4,3,4,434,11.0,Top
16359,95,15,258.85,2,3,3,233,8.0,Middle
16360,5,134,726.4099999999997,4,4,4,444,12.0,Top
16361,10,19,130.00000000000003,4,3,2,432,9.0,Middle
16362,33,9,91.0,3,2,2,322,7.0,Middle
16363,54,1,15.0,2,1,1,211,4.0,Low
16364,12,14,196.91,4,3,3,433,10.0,Top
16365,18,12,562.8500000000001,4,3,4,434,11.0,Top
16366,19,2,35.40000000000001,4,1,1,411,6.0,Middle
16367,38,26,192.68,3,4,3,343,10.0,Top
16368,3,18,109.45000000000002,4,3,2,432,9.0,Middle
16369,19,30,350.29999999999984,4,4,4,444,12.0,Top
16370,83,48,270.98,2,4,3,243,9.0,Middle
16372,34,17,65.55000000000001,3,3,2,332,8.0,Middle
16374,67,24,77.64000000000001,2,4,2,242,8.0,Middle
16376,9,26,213.62,4,4,3,443,11.0,Top
16377,268,1,390.0,1,1,4,114,6.0,Middle
16378,297,7,106.4,1,2,2,122,5.0,Low
16379,5,20,402.36,4,3,4,434,11.0,Top
16380,62,5,238.15,2,2,3,223,7.0,Middle
16383,75,17,103.3,2,3,2,232,7.0,Middle
16384,264,5,80.25,1,2,2,122,5.0,Low
16385,61,7,70.34,2,2,2,222,6.0,Middle
16386,29,13,43.23,3,3,1,331,7.0,Middle
16389,54,8,255.7,2,2,3,223,7.0,Middle
16392,270,14,90.12,1,3,2,132,6.0,Middle
16393,3,60,502.34,4,4,4,444,12.0,Top
16394,57,18,339.7700000000001,2,3,4,234,9.0,Middle
16395,61,47,335.05000000000007,2,4,4,244,10.0,Top
16398,155,12,215.75,1,3,3,133,7.0,Middle
16399,20,13,81.3,3,3,2,332,8.0,Middle
16400,95,5,50.88,2,2,1,221,5.0,Low
16401,2,47,1199.97,4,4,4,444,12.0,Top
16403,313,1,15.0,1,1,1,111,3.0,Low
16404,71,6,126.85,2,2,2,222,6.0,Middle
16406,19,14,48.32000000000001,4,3,1,431,8.0,Middle
16407,13,26,367.0,4,4,4,444,12.0,Top
16409,37,36,327.24,3,4,3,343,10.0,Top
16411,20,7,25.660000000000004,3,2,1,321,6.0,Middle
16412,54,4,26.3,2,1,1,211,4.0,Low
16413,57,6,61.64999999999999,2,2,2,222,6.0,Middle
16414,22,3,52.4,3,1,1,311,5.0,Low
16415,45,10,16.13,3,3,1,331,7.0,Middle
16416,27,17,349.72,3,3,4,334,10.0,Top
16418,45,27,119.76,3,4,2,342,9.0,Middle
16419,129,10,238.55,2,3,3,233,8.0,Middle
16422,18,75,6592.329999999999,4,4,4,444,12.0,Top
16423,25,2,77.34,3,1,2,312,6.0,Middle
16424,192,1,15.9,1,1,1,111,3.0,Low
16425,303,2,30.6,1,1,1,111,3.0,Low
16426,3,73,358.61999999999983,4,4,4,444,12.0,Top
16427,264,2,40.08,1,1,1,111,3.0,Low
16429,107,2,284.55,2,1,3,213,6.0,Middle
16431,214,13,95.38,1,3,2,132,6.0,Middle
16432,65,1,19.92,2,1,1,211,4.0,Low
16433,29,5,40.6,3,2,1,321,6.0,Middle
16434,30,24,334.92,3,4,4,344,11.0,Top
16438,6,15,71.63,4,3,2,432,9.0,Middle
16440,8,51,550.5000000000001,4,4,4,444,12.0,Top
16441,68,5,80.3,2,2,2,222,6.0,Middle
16442,2,29,76.62000000000002,4,4,2,442,10.0,Top
16444,47,19,108.0,3,3,2,332,8.0,Middle
16445,34,11,46.26,3,3,1,331,7.0,Middle
16446,206,1,1.25,1,1,1,111,3.0,Low
16447,136,7,72.35000000000002,2,2,2,222,6.0,Middle
16448,199,2,20.64,1,1,1,111,3.0,Low
16449,198,8,137.84,1,2,3,123,6.0,Middle
16450,150,3,66.06,1,1,2,112,4.0,Low
16451,88,7,126.32,2,2,2,222,6.0,Middle
16454,45,1,1.0,3,1,1,311,5.0,Low
16455,64,16,296.45,2,3,3,233,8.0,Middle
16456,100,23,288.54,2,4,3,243,9.0,Middle
16457,219,1,17.700000000000006,1,1,1,111,3.0,Low
16458,3,39,699.5699999999998,4,4,4,444,12.0,Top
16460,29,20,108.71,3,3,2,332,8.0,Middle
16461,178,5,26.75,1,2,1,121,4.0,Low
16462,74,1,68.0,2,1,2,212,5.0,Low
16463,22,15,252.59000000000003,3,3,3,333,9.0,Middle
16464,20,51,341.7199999999998,3,4,4,344,11.0,Top
16466,34,36,384.91,3,4,4,344,11.0,Top
16468,75,2,74.9,2,1,2,212,5.0,Low
16469,24,38,143.82000000000005,3,4,3,343,10.0,Top
16470,52,43,267.48,2,4,3,243,9.0,Middle
16471,275,2,36.2,1,1,1,111,3.0,Low
16473,165,3,51.0,1,1,1,111,3.0,Low
16474,8,65,336.62000000000006,4,4,4,444,12.0,Top
16475,89,5,167.1,2,2,3,223,7.0,Middle
16477,64,30,503.70000000000016,2,4,4,244,10.0,Top
16478,26,4,67.98,3,1,2,312,6.0,Middle
16479,11,8,59.63,4,2,2,422,8.0,Middle
16480,76,16,203.26,2,3,3,233,8.0,Middle
16482,16,4,48.42,4,1,1,411,6.0,Middle
16483,193,6,58.55,1,2,1,121,4.0,Low
16484,191,5,71.7,1,2,2,122,5.0,Low
16485,78,9,63.22000000000001,2,2,2,222,6.0,Middle
16488,34,4,72.88000000000002,3,1,2,312,6.0,Middle
16491,47,11,264.5,3,3,3,333,9.0,Middle
16493,80,18,454.93,2,3,4,234,9.0,Middle
16494,297,12,188.16000000000003,1,3,3,133,7.0,Middle
16495,4,19,118.81,4,3,2,432,9.0,Middle
16496,9,21,352.85,4,3,4,434,11.0,Top
16497,50,17,343.44000000000005,3,3,4,334,10.0,Top
16498,162,4,19.8,1,1,1,111,3.0,Low
16499,361,7,122.6,1,2,2,122,5.0,Low
16500,331,1,165.0,1,1,3,113,5.0,Low
16503,107,17,302.10000000000014,2,3,3,233,8.0,Middle
16504,26,17,120.68,3,3,2,332,8.0,Middle
16506,41,1,19.8,3,1,1,311,5.0,Low
16509,297,5,117.55,1,2,2,122,5.0,Low
16511,22,43,251.50000000000003,3,4,3,343,10.0,Top
16513,20,5,106.1,3,2,2,322,7.0,Middle
16515,53,25,316.55,2,4,3,243,9.0,Middle
16516,31,1,15.6,3,1,1,311,5.0,Low
16517,278,4,33.0,1,1,1,111,3.0,Low
16518,62,8,150.58,2,2,3,223,7.0,Middle
16519,26,1,25.0,3,1,1,311,5.0,Low
16520,187,10,63.85,1,3,2,132,6.0,Middle
16523,2,55,1698.6399999999994,4,4,4,444,12.0,Top
16525,38,27,2205.24,3,4,4,344,11.0,Top
16526,172,1,10.0,1,1,1,111,3.0,Low
16527,82,3,61.40000000000001,2,1,2,212,5.0,Low
16528,4,2,23.520000000000003,4,1,1,411,6.0,Middle
16529,191,3,40.8,1,1,1,111,3.0,Low
16531,23,16,276.61,3,3,3,333,9.0,Middle
16532,18,1,2232.0,4,1,4,414,9.0,Middle
16533,20,42,264.7,3,4,3,343,10.0,Top
16535,6,6,79.58,4,2,2,422,8.0,Middle
16536,111,11,107.8,2,3,2,232,7.0,Middle
16539,3,8,327.21,4,2,3,423,9.0,Middle
16542,54,3,79.89999999999998,2,1,2,212,5.0,Low
16546,291,3,70.2,1,1,2,112,4.0,Low
16549,11,191,767.7400000000004,4,4,4,444,12.0,Top
16550,109,42,334.0499999999999,2,4,3,243,9.0,Middle
16551,96,8,169.50000000000003,2,2,3,223,7.0,Middle
16552,243,1,17.700000000000006,1,1,1,111,3.0,Low
16553,164,15,931.0,1,3,4,134,8.0,Middle
16554,43,14,224.05,3,3,3,333,9.0,Middle
16555,36,3,37.86,3,1,1,311,5.0,Low
16556,67,35,510.5699999999998,2,4,4,244,10.0,Top
16557,138,1,12.5,2,1,1,211,4.0,Low
16558,1,84,1738.59,4,4,4,444,12.0,Top
16560,27,11,141.97,3,3,3,333,9.0,Middle
16561,6,5,76.22,4,2,2,422,8.0,Middle
16563,54,4,341.82,2,1,4,214,7.0,Middle
16565,365,2,155.85,1,1,3,113,5.0,Low
16566,193,1,29.7,1,1,1,111,3.0,Low
16567,195,8,155.61,1,2,3,123,6.0,Middle
16569,4,1,10.5,4,1,1,411,6.0,Middle
16570,16,23,807.65,4,4,4,444,12.0,Top
16571,27,13,214.62,3,3,3,333,9.0,Middle
16572,128,7,137.55,2,2,3,223,7.0,Middle
16573,85,9,118.35,2,2,2,222,6.0,Middle
16574,72,6,121.79999999999998,2,2,2,222,6.0,Middle
16581,183,1,10.2,1,1,1,111,3.0,Low
16582,114,2,180.12,2,1,3,213,6.0,Middle
16584,81,2,44.76000000000001,2,1,1,211,4.0,Low
16586,249,3,178.2,1,1,3,113,5.0,Low
16587,233,5,90.15,1,2,2,122,5.0,Low
16589,72,5,74.9,2,2,2,222,6.0,Middle
16591,69,2,44.55,2,1,1,211,4.0,Low
16592,5,44,826.25,4,4,4,444,12.0,Top
16593,51,4,63.15,3,1,2,312,6.0,Middle
16594,76,12,44.44,2,3,1,231,6.0,Middle
16595,62,25,91.83999999999996,2,4,2,242,8.0,Middle
16596,16,1,16.6,4,1,1,411,6.0,Middle
16597,5,3,63.5,4,1,2,412,7.0,Middle
16598,286,2,21.6,1,1,1,111,3.0,Low
16600,5,15,204.78000000000003,4,3,3,433,10.0,Top
